Cep_Inicial;Cep_Final;Peso_Inicial;Peso_Final;Valor1;Valor2;Valor3;Valor4;Valor5;Valor6;Valor7;Valor8;Valor9;Valor10;Valor_Adicional_Por_Kg;Prazo;
6400000;6499999;0.000;8.000;29.80;;;;;;;;;;;11;
6400000;6499999;8.001;16.000;39.80;;;;;;;;;;;11;
6400000;6499999;16.001;24.000;41.25;;;;;;;;;;;11;
6400000;6499999;24.001;32.000;41.25;;;;;;;;;;;11;
6400000;6499999;32.001;40.000;50.10;;;;;;;;;;;11;
6400000;6499999;40.001;48.000;50.10;;;;;;;;;;;11;
6400000;6499999;48.001;56.000;58.90;;;;;;;;;;;11;
6400000;6499999;56.001;64.000;58.90;;;;;;;;;;;11;
6400000;6499999;64.001;72.000;67.70;;;;;;;;;;;11;
6400000;6499999;72.001;80.000;67.70;;;;;;;;;;;11;
6400000;6499999;80.001;88.000;76.55;;;;;;;;;;;11;
6400000;6499999;88.001;96.000;76.55;;;;;;;;;;;11;
6400000;6499999;96.001;104.000;85.35;;;;;;;;;;;11;
6400000;6499999;104.001;112.000;85.35;;;;;;;;;;;11;
6400000;6499999;112.001;120.000;93.55;;;;;;;;;;;11;
6400000;6499999;120.001;128.000;93.55;;;;;;;;;;;11;
6400000;6499999;128.001;136.000;103.00;;;;;;;;;;;11;
6400000;6499999;136.001;144.000;103.00;;;;;;;;;;;11;
6400000;6499999;144.001;152.000;111.80;;;;;;;;;;;11;
6400000;6499999;152.001;160.000;111.80;;;;;;;;;;;11;
6400000;6499999;160.001;168.000;120.65;;;;;;;;;;;11;
6400000;6499999;168.001;176.000;120.65;;;;;;;;;;;11;
6400000;6499999;176.001;184.000;129.45;;;;;;;;;;;11;
6400000;6499999;184.001;192.000;129.45;;;;;;;;;;;11;
6400000;6499999;192.001;200.000;138.30;;;;;;;;;;;11;
11250000;11250000;0.000;8.000;29.80;;;;;;;;;;;11;
11250000;11250000;8.001;16.000;39.80;;;;;;;;;;;11;
11250000;11250000;16.001;24.000;41.25;;;;;;;;;;;11;
11250000;11250000;24.001;32.000;41.25;;;;;;;;;;;11;
11250000;11250000;32.001;40.000;50.10;;;;;;;;;;;11;
11250000;11250000;40.001;48.000;50.10;;;;;;;;;;;11;
11250000;11250000;48.001;56.000;58.90;;;;;;;;;;;11;
11250000;11250000;56.001;64.000;58.90;;;;;;;;;;;11;
11250000;11250000;64.001;72.000;67.70;;;;;;;;;;;11;
11250000;11250000;72.001;80.000;67.70;;;;;;;;;;;11;
11250000;11250000;80.001;88.000;76.55;;;;;;;;;;;11;
11250000;11250000;88.001;96.000;76.55;;;;;;;;;;;11;
11250000;11250000;96.001;104.000;85.35;;;;;;;;;;;11;
11250000;11250000;104.001;112.000;85.35;;;;;;;;;;;11;
11250000;11250000;112.001;120.000;93.55;;;;;;;;;;;11;
11250000;11250000;120.001;128.000;93.55;;;;;;;;;;;11;
11250000;11250000;128.001;136.000;103.00;;;;;;;;;;;11;
11250000;11250000;136.001;144.000;103.00;;;;;;;;;;;11;
11250000;11250000;144.001;152.000;111.80;;;;;;;;;;;11;
11250000;11250000;152.001;160.000;111.80;;;;;;;;;;;11;
11250000;11250000;160.001;168.000;120.65;;;;;;;;;;;11;
11250000;11250000;168.001;176.000;120.65;;;;;;;;;;;11;
11250000;11250000;176.001;184.000;129.45;;;;;;;;;;;11;
11250000;11250000;184.001;192.000;129.45;;;;;;;;;;;11;
11250000;11250000;192.001;200.000;138.30;;;;;;;;;;;11;
13000000;13139999;0.000;8.000;29.80;;;;;;;;;;;11;
13000000;13139999;8.001;16.000;39.80;;;;;;;;;;;11;
13000000;13139999;16.001;24.000;41.25;;;;;;;;;;;11;
13000000;13139999;24.001;32.000;41.25;;;;;;;;;;;11;
13000000;13139999;32.001;40.000;50.10;;;;;;;;;;;11;
13000000;13139999;40.001;48.000;50.10;;;;;;;;;;;11;
13000000;13139999;48.001;56.000;58.90;;;;;;;;;;;11;
13000000;13139999;56.001;64.000;58.90;;;;;;;;;;;11;
13000000;13139999;64.001;72.000;67.70;;;;;;;;;;;11;
13000000;13139999;72.001;80.000;67.70;;;;;;;;;;;11;
13000000;13139999;80.001;88.000;76.55;;;;;;;;;;;11;
13000000;13139999;88.001;96.000;76.55;;;;;;;;;;;11;
13000000;13139999;96.001;104.000;85.35;;;;;;;;;;;11;
13000000;13139999;104.001;112.000;85.35;;;;;;;;;;;11;
13000000;13139999;112.001;120.000;93.55;;;;;;;;;;;11;
13000000;13139999;120.001;128.000;93.55;;;;;;;;;;;11;
13000000;13139999;128.001;136.000;103.00;;;;;;;;;;;11;
13000000;13139999;136.001;144.000;103.00;;;;;;;;;;;11;
13000000;13139999;144.001;152.000;111.80;;;;;;;;;;;11;
13000000;13139999;152.001;160.000;111.80;;;;;;;;;;;11;
13000000;13139999;160.001;168.000;120.65;;;;;;;;;;;11;
13000000;13139999;168.001;176.000;120.65;;;;;;;;;;;11;
13000000;13139999;176.001;184.000;129.45;;;;;;;;;;;11;
13000000;13139999;184.001;192.000;129.45;;;;;;;;;;;11;
13000000;13139999;192.001;200.000;138.30;;;;;;;;;;;11;
6300000;6399999;0.000;8.000;29.80;;;;;;;;;;;11;
6300000;6399999;8.001;16.000;39.80;;;;;;;;;;;11;
6300000;6399999;16.001;24.000;41.25;;;;;;;;;;;11;
6300000;6399999;24.001;32.000;41.25;;;;;;;;;;;11;
6300000;6399999;32.001;40.000;50.10;;;;;;;;;;;11;
6300000;6399999;40.001;48.000;50.10;;;;;;;;;;;11;
6300000;6399999;48.001;56.000;58.90;;;;;;;;;;;11;
6300000;6399999;56.001;64.000;58.90;;;;;;;;;;;11;
6300000;6399999;64.001;72.000;67.70;;;;;;;;;;;11;
6300000;6399999;72.001;80.000;67.70;;;;;;;;;;;11;
6300000;6399999;80.001;88.000;76.55;;;;;;;;;;;11;
6300000;6399999;88.001;96.000;76.55;;;;;;;;;;;11;
6300000;6399999;96.001;104.000;85.35;;;;;;;;;;;11;
6300000;6399999;104.001;112.000;85.35;;;;;;;;;;;11;
6300000;6399999;112.001;120.000;93.55;;;;;;;;;;;11;
6300000;6399999;120.001;128.000;93.55;;;;;;;;;;;11;
6300000;6399999;128.001;136.000;103.00;;;;;;;;;;;11;
6300000;6399999;136.001;144.000;103.00;;;;;;;;;;;11;
6300000;6399999;144.001;152.000;111.80;;;;;;;;;;;11;
6300000;6399999;152.001;160.000;111.80;;;;;;;;;;;11;
6300000;6399999;160.001;168.000;120.65;;;;;;;;;;;11;
6300000;6399999;168.001;176.000;120.65;;;;;;;;;;;11;
6300000;6399999;176.001;184.000;129.45;;;;;;;;;;;11;
6300000;6399999;184.001;192.000;129.45;;;;;;;;;;;11;
6300000;6399999;192.001;200.000;138.30;;;;;;;;;;;11;
6700000;6700000;0.000;8.000;29.80;;;;;;;;;;;11;
6700000;6700000;8.001;16.000;39.80;;;;;;;;;;;11;
6700000;6700000;16.001;24.000;41.25;;;;;;;;;;;11;
6700000;6700000;24.001;32.000;41.25;;;;;;;;;;;11;
6700000;6700000;32.001;40.000;50.10;;;;;;;;;;;11;
6700000;6700000;40.001;48.000;50.10;;;;;;;;;;;11;
6700000;6700000;48.001;56.000;58.90;;;;;;;;;;;11;
6700000;6700000;56.001;64.000;58.90;;;;;;;;;;;11;
6700000;6700000;64.001;72.000;67.70;;;;;;;;;;;11;
6700000;6700000;72.001;80.000;67.70;;;;;;;;;;;11;
6700000;6700000;80.001;88.000;76.55;;;;;;;;;;;11;
6700000;6700000;88.001;96.000;76.55;;;;;;;;;;;11;
6700000;6700000;96.001;104.000;85.35;;;;;;;;;;;11;
6700000;6700000;104.001;112.000;85.35;;;;;;;;;;;11;
6700000;6700000;112.001;120.000;93.55;;;;;;;;;;;11;
6700000;6700000;120.001;128.000;93.55;;;;;;;;;;;11;
6700000;6700000;128.001;136.000;103.00;;;;;;;;;;;11;
6700000;6700000;136.001;144.000;103.00;;;;;;;;;;;11;
6700000;6700000;144.001;152.000;111.80;;;;;;;;;;;11;
6700000;6700000;152.001;160.000;111.80;;;;;;;;;;;11;
6700000;6700000;160.001;168.000;120.65;;;;;;;;;;;11;
6700000;6700000;168.001;176.000;120.65;;;;;;;;;;;11;
6700000;6700000;176.001;184.000;129.45;;;;;;;;;;;11;
6700000;6700000;184.001;192.000;129.45;;;;;;;;;;;11;
6700000;6700000;192.001;200.000;138.30;;;;;;;;;;;11;
11500000;11599999;0.000;8.000;29.80;;;;;;;;;;;11;
11500000;11599999;8.001;16.000;39.80;;;;;;;;;;;11;
11500000;11599999;16.001;24.000;41.25;;;;;;;;;;;11;
11500000;11599999;24.001;32.000;41.25;;;;;;;;;;;11;
11500000;11599999;32.001;40.000;50.10;;;;;;;;;;;11;
11500000;11599999;40.001;48.000;50.10;;;;;;;;;;;11;
11500000;11599999;48.001;56.000;58.90;;;;;;;;;;;11;
11500000;11599999;56.001;64.000;58.90;;;;;;;;;;;11;
11500000;11599999;64.001;72.000;67.70;;;;;;;;;;;11;
11500000;11599999;72.001;80.000;67.70;;;;;;;;;;;11;
11500000;11599999;80.001;88.000;76.55;;;;;;;;;;;11;
11500000;11599999;88.001;96.000;76.55;;;;;;;;;;;11;
11500000;11599999;96.001;104.000;85.35;;;;;;;;;;;11;
11500000;11599999;104.001;112.000;85.35;;;;;;;;;;;11;
11500000;11599999;112.001;120.000;93.55;;;;;;;;;;;11;
11500000;11599999;120.001;128.000;93.55;;;;;;;;;;;11;
11500000;11599999;128.001;136.000;103.00;;;;;;;;;;;11;
11500000;11599999;136.001;144.000;103.00;;;;;;;;;;;11;
11500000;11599999;144.001;152.000;111.80;;;;;;;;;;;11;
11500000;11599999;152.001;160.000;111.80;;;;;;;;;;;11;
11500000;11599999;160.001;168.000;120.65;;;;;;;;;;;11;
11500000;11599999;168.001;176.000;120.65;;;;;;;;;;;11;
11500000;11599999;176.001;184.000;129.45;;;;;;;;;;;11;
11500000;11599999;184.001;192.000;129.45;;;;;;;;;;;11;
11500000;11599999;192.001;200.000;138.30;;;;;;;;;;;11;
9900000;9999999;0.000;8.000;29.80;;;;;;;;;;;11;
9900000;9999999;8.001;16.000;39.80;;;;;;;;;;;11;
9900000;9999999;16.001;24.000;41.25;;;;;;;;;;;11;
9900000;9999999;24.001;32.000;41.25;;;;;;;;;;;11;
9900000;9999999;32.001;40.000;50.10;;;;;;;;;;;11;
9900000;9999999;40.001;48.000;50.10;;;;;;;;;;;11;
9900000;9999999;48.001;56.000;58.90;;;;;;;;;;;11;
9900000;9999999;56.001;64.000;58.90;;;;;;;;;;;11;
9900000;9999999;64.001;72.000;67.70;;;;;;;;;;;11;
9900000;9999999;72.001;80.000;67.70;;;;;;;;;;;11;
9900000;9999999;80.001;88.000;76.55;;;;;;;;;;;11;
9900000;9999999;88.001;96.000;76.55;;;;;;;;;;;11;
9900000;9999999;96.001;104.000;85.35;;;;;;;;;;;11;
9900000;9999999;104.001;112.000;85.35;;;;;;;;;;;11;
9900000;9999999;112.001;120.000;93.55;;;;;;;;;;;11;
9900000;9999999;120.001;128.000;93.55;;;;;;;;;;;11;
9900000;9999999;128.001;136.000;103.00;;;;;;;;;;;11;
9900000;9999999;136.001;144.000;103.00;;;;;;;;;;;11;
9900000;9999999;144.001;152.000;111.80;;;;;;;;;;;11;
9900000;9999999;152.001;160.000;111.80;;;;;;;;;;;11;
9900000;9999999;160.001;168.000;120.65;;;;;;;;;;;11;
9900000;9999999;168.001;176.000;120.65;;;;;;;;;;;11;
9900000;9999999;176.001;184.000;129.45;;;;;;;;;;;11;
9900000;9999999;184.001;192.000;129.45;;;;;;;;;;;11;
9900000;9999999;192.001;200.000;138.30;;;;;;;;;;;11;
8500000;8549999;0.000;8.000;29.80;;;;;;;;;;;11;
8500000;8549999;8.001;16.000;39.80;;;;;;;;;;;11;
8500000;8549999;16.001;24.000;41.25;;;;;;;;;;;11;
8500000;8549999;24.001;32.000;41.25;;;;;;;;;;;11;
8500000;8549999;32.001;40.000;50.10;;;;;;;;;;;11;
8500000;8549999;40.001;48.000;50.10;;;;;;;;;;;11;
8500000;8549999;48.001;56.000;58.90;;;;;;;;;;;11;
8500000;8549999;56.001;64.000;58.90;;;;;;;;;;;11;
8500000;8549999;64.001;72.000;67.70;;;;;;;;;;;11;
8500000;8549999;72.001;80.000;67.70;;;;;;;;;;;11;
8500000;8549999;80.001;88.000;76.55;;;;;;;;;;;11;
8500000;8549999;88.001;96.000;76.55;;;;;;;;;;;11;
8500000;8549999;96.001;104.000;85.35;;;;;;;;;;;11;
8500000;8549999;104.001;112.000;85.35;;;;;;;;;;;11;
8500000;8549999;112.001;120.000;93.55;;;;;;;;;;;11;
8500000;8549999;120.001;128.000;93.55;;;;;;;;;;;11;
8500000;8549999;128.001;136.000;103.00;;;;;;;;;;;11;
8500000;8549999;136.001;144.000;103.00;;;;;;;;;;;11;
8500000;8549999;144.001;152.000;111.80;;;;;;;;;;;11;
8500000;8549999;152.001;160.000;111.80;;;;;;;;;;;11;
8500000;8549999;160.001;168.000;120.65;;;;;;;;;;;11;
8500000;8549999;168.001;176.000;120.65;;;;;;;;;;;11;
8500000;8549999;176.001;184.000;129.45;;;;;;;;;;;11;
8500000;8549999;184.001;192.000;129.45;;;;;;;;;;;11;
8500000;8549999;192.001;200.000;138.30;;;;;;;;;;;11;
11400000;1149999;0.000;8.000;29.80;;;;;;;;;;;11;
11400000;1149999;8.001;16.000;39.80;;;;;;;;;;;11;
11400000;1149999;16.001;24.000;41.25;;;;;;;;;;;11;
11400000;1149999;24.001;32.000;41.25;;;;;;;;;;;11;
11400000;1149999;32.001;40.000;50.10;;;;;;;;;;;11;
11400000;1149999;40.001;48.000;50.10;;;;;;;;;;;11;
11400000;1149999;48.001;56.000;58.90;;;;;;;;;;;11;
11400000;1149999;56.001;64.000;58.90;;;;;;;;;;;11;
11400000;1149999;64.001;72.000;67.70;;;;;;;;;;;11;
11400000;1149999;72.001;80.000;67.70;;;;;;;;;;;11;
11400000;1149999;80.001;88.000;76.55;;;;;;;;;;;11;
11400000;1149999;88.001;96.000;76.55;;;;;;;;;;;11;
11400000;1149999;96.001;104.000;85.35;;;;;;;;;;;11;
11400000;1149999;104.001;112.000;85.35;;;;;;;;;;;11;
11400000;1149999;112.001;120.000;93.55;;;;;;;;;;;11;
11400000;1149999;120.001;128.000;93.55;;;;;;;;;;;11;
11400000;1149999;128.001;136.000;103.00;;;;;;;;;;;11;
11400000;1149999;136.001;144.000;103.00;;;;;;;;;;;11;
11400000;1149999;144.001;152.000;111.80;;;;;;;;;;;11;
11400000;1149999;152.001;160.000;111.80;;;;;;;;;;;11;
11400000;1149999;160.001;168.000;120.65;;;;;;;;;;;11;
11400000;1149999;168.001;176.000;120.65;;;;;;;;;;;11;
11400000;1149999;176.001;184.000;129.45;;;;;;;;;;;11;
11400000;1149999;184.001;192.000;129.45;;;;;;;;;;;11;
11400000;1149999;192.001;200.000;138.30;;;;;;;;;;;11;
7000000;7399999;0.000;8.000;29.80;;;;;;;;;;;11;
7000000;7399999;8.001;16.000;39.80;;;;;;;;;;;11;
7000000;7399999;16.001;24.000;41.25;;;;;;;;;;;11;
7000000;7399999;24.001;32.000;41.25;;;;;;;;;;;11;
7000000;7399999;32.001;40.000;50.10;;;;;;;;;;;11;
7000000;7399999;40.001;48.000;50.10;;;;;;;;;;;11;
7000000;7399999;48.001;56.000;58.90;;;;;;;;;;;11;
7000000;7399999;56.001;64.000;58.90;;;;;;;;;;;11;
7000000;7399999;64.001;72.000;67.70;;;;;;;;;;;11;
7000000;7399999;72.001;80.000;67.70;;;;;;;;;;;11;
7000000;7399999;80.001;88.000;76.55;;;;;;;;;;;11;
7000000;7399999;88.001;96.000;76.55;;;;;;;;;;;11;
7000000;7399999;96.001;104.000;85.35;;;;;;;;;;;11;
7000000;7399999;104.001;112.000;85.35;;;;;;;;;;;11;
7000000;7399999;112.001;120.000;93.55;;;;;;;;;;;11;
7000000;7399999;120.001;128.000;93.55;;;;;;;;;;;11;
7000000;7399999;128.001;136.000;103.00;;;;;;;;;;;11;
7000000;7399999;136.001;144.000;103.00;;;;;;;;;;;11;
7000000;7399999;144.001;152.000;111.80;;;;;;;;;;;11;
7000000;7399999;152.001;160.000;111.80;;;;;;;;;;;11;
7000000;7399999;160.001;168.000;120.65;;;;;;;;;;;11;
7000000;7399999;168.001;176.000;120.65;;;;;;;;;;;11;
7000000;7399999;176.001;184.000;129.45;;;;;;;;;;;11;
7000000;7399999;184.001;192.000;129.45;;;;;;;;;;;11;
7000000;7399999;192.001;200.000;138.30;;;;;;;;;;;11;
13330000;13349999;0.000;8.000;29.80;;;;;;;;;;;11;
13330000;13349999;8.001;16.000;39.80;;;;;;;;;;;11;
13330000;13349999;16.001;24.000;41.25;;;;;;;;;;;11;
13330000;13349999;24.001;32.000;41.25;;;;;;;;;;;11;
13330000;13349999;32.001;40.000;50.10;;;;;;;;;;;11;
13330000;13349999;40.001;48.000;50.10;;;;;;;;;;;11;
13330000;13349999;48.001;56.000;58.90;;;;;;;;;;;11;
13330000;13349999;56.001;64.000;58.90;;;;;;;;;;;11;
13330000;13349999;64.001;72.000;67.70;;;;;;;;;;;11;
13330000;13349999;72.001;80.000;67.70;;;;;;;;;;;11;
13330000;13349999;80.001;88.000;76.55;;;;;;;;;;;11;
13330000;13349999;88.001;96.000;76.55;;;;;;;;;;;11;
13330000;13349999;96.001;104.000;85.35;;;;;;;;;;;11;
13330000;13349999;104.001;112.000;85.35;;;;;;;;;;;11;
13330000;13349999;112.001;120.000;93.55;;;;;;;;;;;11;
13330000;13349999;120.001;128.000;93.55;;;;;;;;;;;11;
13330000;13349999;128.001;136.000;103.00;;;;;;;;;;;11;
13330000;13349999;136.001;144.000;103.00;;;;;;;;;;;11;
13330000;13349999;144.001;152.000;111.80;;;;;;;;;;;11;
13330000;13349999;152.001;160.000;111.80;;;;;;;;;;;11;
13330000;13349999;160.001;168.000;120.65;;;;;;;;;;;11;
13330000;13349999;168.001;176.000;120.65;;;;;;;;;;;11;
13330000;13349999;176.001;184.000;129.45;;;;;;;;;;;11;
13330000;13349999;184.001;192.000;129.45;;;;;;;;;;;11;
13330000;13349999;192.001;200.000;138.30;;;;;;;;;;;11;
13330000;13349999;0.000;8.000;29.80;;;;;;;;;;;11;
13330000;13349999;8.001;16.000;39.80;;;;;;;;;;;11;
13330000;13349999;16.001;24.000;41.25;;;;;;;;;;;11;
13330000;13349999;24.001;32.000;41.25;;;;;;;;;;;11;
13330000;13349999;32.001;40.000;50.10;;;;;;;;;;;11;
13330000;13349999;40.001;48.000;50.10;;;;;;;;;;;11;
13330000;13349999;48.001;56.000;58.90;;;;;;;;;;;11;
13330000;13349999;56.001;64.000;58.90;;;;;;;;;;;11;
13330000;13349999;64.001;72.000;67.70;;;;;;;;;;;11;
13330000;13349999;72.001;80.000;67.70;;;;;;;;;;;11;
13330000;13349999;80.001;88.000;76.55;;;;;;;;;;;11;
13330000;13349999;88.001;96.000;76.55;;;;;;;;;;;11;
13330000;13349999;96.001;104.000;85.35;;;;;;;;;;;11;
13330000;13349999;104.001;112.000;85.35;;;;;;;;;;;11;
13330000;13349999;112.001;120.000;93.55;;;;;;;;;;;11;
13330000;13349999;120.001;128.000;93.55;;;;;;;;;;;11;
13330000;13349999;128.001;136.000;103.00;;;;;;;;;;;11;
13330000;13349999;136.001;144.000;103.00;;;;;;;;;;;11;
13330000;13349999;144.001;152.000;111.80;;;;;;;;;;;11;
13330000;13349999;152.001;160.000;111.80;;;;;;;;;;;11;
13330000;13349999;160.001;168.000;120.65;;;;;;;;;;;11;
13330000;13349999;168.001;176.000;120.65;;;;;;;;;;;11;
13330000;13349999;176.001;184.000;129.45;;;;;;;;;;;11;
13330000;13349999;184.001;192.000;129.45;;;;;;;;;;;11;
13330000;13349999;192.001;200.000;138.30;;;;;;;;;;;11;
11740000;11740000;0.000;8.000;29.80;;;;;;;;;;;11;
11740000;11740000;8.001;16.000;39.80;;;;;;;;;;;11;
11740000;11740000;16.001;24.000;41.25;;;;;;;;;;;11;
11740000;11740000;24.001;32.000;41.25;;;;;;;;;;;11;
11740000;11740000;32.001;40.000;50.10;;;;;;;;;;;11;
11740000;11740000;40.001;48.000;50.10;;;;;;;;;;;11;
11740000;11740000;48.001;56.000;58.90;;;;;;;;;;;11;
11740000;11740000;56.001;64.000;58.90;;;;;;;;;;;11;
11740000;11740000;64.001;72.000;67.70;;;;;;;;;;;11;
11740000;11740000;72.001;80.000;67.70;;;;;;;;;;;11;
11740000;11740000;80.001;88.000;76.55;;;;;;;;;;;11;
11740000;11740000;88.001;96.000;76.55;;;;;;;;;;;11;
11740000;11740000;96.001;104.000;85.35;;;;;;;;;;;11;
11740000;11740000;104.001;112.000;85.35;;;;;;;;;;;11;
11740000;11740000;112.001;120.000;93.55;;;;;;;;;;;11;
11740000;11740000;120.001;128.000;93.55;;;;;;;;;;;11;
11740000;11740000;128.001;136.000;103.00;;;;;;;;;;;11;
11740000;11740000;136.001;144.000;103.00;;;;;;;;;;;11;
11740000;11740000;144.001;152.000;111.80;;;;;;;;;;;11;
11740000;11740000;152.001;160.000;111.80;;;;;;;;;;;11;
11740000;11740000;160.001;168.000;120.65;;;;;;;;;;;11;
11740000;11740000;168.001;176.000;120.65;;;;;;;;;;;11;
11740000;11740000;176.001;184.000;129.45;;;;;;;;;;;11;
11740000;11740000;184.001;192.000;129.45;;;;;;;;;;;11;
11740000;11740000;192.001;200.000;138.30;;;;;;;;;;;11;
6650000;6699999;0.000;8.000;29.80;;;;;;;;;;;11;
6650000;6699999;8.001;16.000;39.80;;;;;;;;;;;11;
6650000;6699999;16.001;24.000;41.25;;;;;;;;;;;11;
6650000;6699999;24.001;32.000;41.25;;;;;;;;;;;11;
6650000;6699999;32.001;40.000;50.10;;;;;;;;;;;11;
6650000;6699999;40.001;48.000;50.10;;;;;;;;;;;11;
6650000;6699999;48.001;56.000;58.90;;;;;;;;;;;11;
6650000;6699999;56.001;64.000;58.90;;;;;;;;;;;11;
6650000;6699999;64.001;72.000;67.70;;;;;;;;;;;11;
6650000;6699999;72.001;80.000;67.70;;;;;;;;;;;11;
6650000;6699999;80.001;88.000;76.55;;;;;;;;;;;11;
6650000;6699999;88.001;96.000;76.55;;;;;;;;;;;11;
6650000;6699999;96.001;104.000;85.35;;;;;;;;;;;11;
6650000;6699999;104.001;112.000;85.35;;;;;;;;;;;11;
6650000;6699999;112.001;120.000;93.55;;;;;;;;;;;11;
6650000;6699999;120.001;128.000;93.55;;;;;;;;;;;11;
6650000;6699999;128.001;136.000;103.00;;;;;;;;;;;11;
6650000;6699999;136.001;144.000;103.00;;;;;;;;;;;11;
6650000;6699999;144.001;152.000;111.80;;;;;;;;;;;11;
6650000;6699999;152.001;160.000;111.80;;;;;;;;;;;11;
6650000;6699999;160.001;168.000;120.65;;;;;;;;;;;11;
6650000;6699999;168.001;176.000;120.65;;;;;;;;;;;11;
6650000;6699999;176.001;184.000;129.45;;;;;;;;;;;11;
6650000;6699999;184.001;192.000;129.45;;;;;;;;;;;11;
6650000;6699999;192.001;200.000;138.30;;;;;;;;;;;11;
8570000;8599999;0.000;8.000;29.80;;;;;;;;;;;11;
8570000;8599999;8.001;16.000;39.80;;;;;;;;;;;11;
8570000;8599999;16.001;24.000;41.25;;;;;;;;;;;11;
8570000;8599999;24.001;32.000;41.25;;;;;;;;;;;11;
8570000;8599999;32.001;40.000;50.10;;;;;;;;;;;11;
