Cep_Inicial;Cep_Final;Peso_Inicial;Peso_Final;Valor1;Valor2;Valor3;Valor4;Valor5;Valor6;Valor7;Valor8;Valor9;Valor10;Valor_Adicional_Por_Kg;Prazo;
18000000;18109999;136.001;144.000;103.00;;;;;;;;;;;11;
18000000;18109999;144.001;152.000;111.80;;;;;;;;;;;11;
18000000;18109999;152.001;160.000;111.80;;;;;;;;;;;11;
18000000;18109999;160.001;168.000;120.65;;;;;;;;;;;11;
18000000;18109999;168.001;176.000;120.65;;;;;;;;;;;11;
18000000;18109999;176.001;184.000;129.45;;;;;;;;;;;11;
18000000;18109999;184.001;192.000;129.45;;;;;;;;;;;11;
18000000;18109999;192.001;200.000;138.30;;;;;;;;;;;11;
13170000;13182999;0.000;8.000;29.80;;;;;;;;;;;11;
13170000;13182999;8.001;16.000;39.80;;;;;;;;;;;11;
13170000;13182999;16.001;24.000;41.25;;;;;;;;;;;11;
13170000;13182999;24.001;32.000;41.25;;;;;;;;;;;11;
13170000;13182999;32.001;40.000;50.10;;;;;;;;;;;11;
13170000;13182999;40.001;48.000;50.10;;;;;;;;;;;11;
13170000;13182999;48.001;56.000;58.90;;;;;;;;;;;11;
13170000;13182999;56.001;64.000;58.90;;;;;;;;;;;11;
13170000;13182999;64.001;72.000;67.70;;;;;;;;;;;11;
13170000;13182999;72.001;80.000;67.70;;;;;;;;;;;11;
13170000;13182999;80.001;88.000;76.55;;;;;;;;;;;11;
13170000;13182999;88.001;96.000;76.55;;;;;;;;;;;11;
13170000;13182999;96.001;104.000;85.35;;;;;;;;;;;11;
13170000;13182999;104.001;112.000;85.35;;;;;;;;;;;11;
13170000;13182999;112.001;120.000;93.55;;;;;;;;;;;11;
13170000;13182999;120.001;128.000;93.55;;;;;;;;;;;11;
13170000;13182999;128.001;136.000;103.00;;;;;;;;;;;11;
13170000;13182999;136.001;144.000;103.00;;;;;;;;;;;11;
13170000;13182999;144.001;152.000;111.80;;;;;;;;;;;11;
13170000;13182999;152.001;160.000;111.80;;;;;;;;;;;11;
13170000;13182999;160.001;168.000;120.65;;;;;;;;;;;11;
13170000;13182999;168.001;176.000;120.65;;;;;;;;;;;11;
13170000;13182999;176.001;184.000;129.45;;;;;;;;;;;11;
13170000;13182999;184.001;192.000;129.45;;;;;;;;;;;11;
13170000;13182999;192.001;200.000;138.30;;;;;;;;;;;11;
8600000;8699999;0.000;8.000;29.80;;;;;;;;;;;11;
8600000;8699999;8.001;16.000;39.80;;;;;;;;;;;11;
8600000;8699999;16.001;24.000;41.25;;;;;;;;;;;11;
8600000;8699999;24.001;32.000;41.25;;;;;;;;;;;11;
8600000;8699999;32.001;40.000;50.10;;;;;;;;;;;11;
8600000;8699999;40.001;48.000;50.10;;;;;;;;;;;11;
8600000;8699999;48.001;56.000;58.90;;;;;;;;;;;11;
8600000;8699999;56.001;64.000;58.90;;;;;;;;;;;11;
8600000;8699999;64.001;72.000;67.70;;;;;;;;;;;11;
8600000;8699999;72.001;80.000;67.70;;;;;;;;;;;11;
8600000;8699999;80.001;88.000;76.55;;;;;;;;;;;11;
8600000;8699999;88.001;96.000;76.55;;;;;;;;;;;11;
8600000;8699999;96.001;104.000;85.35;;;;;;;;;;;11;
8600000;8699999;104.001;112.000;85.35;;;;;;;;;;;11;
8600000;8699999;112.001;120.000;93.55;;;;;;;;;;;11;
8600000;8699999;120.001;128.000;93.55;;;;;;;;;;;11;
8600000;8699999;128.001;136.000;103.00;;;;;;;;;;;11;
8600000;8699999;136.001;144.000;103.00;;;;;;;;;;;11;
8600000;8699999;144.001;152.000;111.80;;;;;;;;;;;11;
8600000;8699999;152.001;160.000;111.80;;;;;;;;;;;11;
8600000;8699999;160.001;168.000;120.65;;;;;;;;;;;11;
8600000;8699999;168.001;176.000;120.65;;;;;;;;;;;11;
8600000;8699999;176.001;184.000;129.45;;;;;;;;;;;11;
8600000;8699999;184.001;192.000;129.45;;;;;;;;;;;11;
8600000;8699999;192.001;200.000;138.30;;;;;;;;;;;11;
6750000;6799999;0.000;8.000;29.80;;;;;;;;;;;11;
6750000;6799999;8.001;16.000;39.80;;;;;;;;;;;11;
6750000;6799999;16.001;24.000;41.25;;;;;;;;;;;11;
6750000;6799999;24.001;32.000;41.25;;;;;;;;;;;11;
6750000;6799999;32.001;40.000;50.10;;;;;;;;;;;11;
6750000;6799999;40.001;48.000;50.10;;;;;;;;;;;11;
6750000;6799999;48.001;56.000;58.90;;;;;;;;;;;11;
6750000;6799999;56.001;64.000;58.90;;;;;;;;;;;11;
6750000;6799999;64.001;72.000;67.70;;;;;;;;;;;11;
6750000;6799999;72.001;80.000;67.70;;;;;;;;;;;11;
6750000;6799999;80.001;88.000;76.55;;;;;;;;;;;11;
6750000;6799999;88.001;96.000;76.55;;;;;;;;;;;11;
6750000;6799999;96.001;104.000;85.35;;;;;;;;;;;11;
6750000;6799999;104.001;112.000;85.35;;;;;;;;;;;11;
6750000;6799999;112.001;120.000;93.55;;;;;;;;;;;11;
6750000;6799999;120.001;128.000;93.55;;;;;;;;;;;11;
6750000;6799999;128.001;136.000;103.00;;;;;;;;;;;11;
6750000;6799999;136.001;144.000;103.00;;;;;;;;;;;11;
6750000;6799999;144.001;152.000;111.80;;;;;;;;;;;11;
6750000;6799999;152.001;160.000;111.80;;;;;;;;;;;11;
6750000;6799999;160.001;168.000;120.65;;;;;;;;;;;11;
6750000;6799999;168.001;176.000;120.65;;;;;;;;;;;11;
6750000;6799999;176.001;184.000;129.45;;;;;;;;;;;11;
6750000;6799999;184.001;192.000;129.45;;;;;;;;;;;11;
6750000;6799999;192.001;200.000;138.30;;;;;;;;;;;11;
13270000;13279999;0.000;8.000;29.80;;;;;;;;;;;11;
13270000;13279999;8.001;16.000;39.80;;;;;;;;;;;11;
13270000;13279999;16.001;24.000;41.25;;;;;;;;;;;11;
13270000;13279999;24.001;32.000;41.25;;;;;;;;;;;11;
13270000;13279999;32.001;40.000;50.10;;;;;;;;;;;11;
13270000;13279999;40.001;48.000;50.10;;;;;;;;;;;11;
13270000;13279999;48.001;56.000;58.90;;;;;;;;;;;11;
13270000;13279999;56.001;64.000;58.90;;;;;;;;;;;11;
13270000;13279999;64.001;72.000;67.70;;;;;;;;;;;11;
13270000;13279999;72.001;80.000;67.70;;;;;;;;;;;11;
13270000;13279999;80.001;88.000;76.55;;;;;;;;;;;11;
13270000;13279999;88.001;96.000;76.55;;;;;;;;;;;11;
13270000;13279999;96.001;104.000;85.35;;;;;;;;;;;11;
13270000;13279999;104.001;112.000;85.35;;;;;;;;;;;11;
13270000;13279999;112.001;120.000;93.55;;;;;;;;;;;11;
13270000;13279999;120.001;128.000;93.55;;;;;;;;;;;11;
13270000;13279999;128.001;136.000;103.00;;;;;;;;;;;11;
13270000;13279999;136.001;144.000;103.00;;;;;;;;;;;11;
13270000;13279999;144.001;152.000;111.80;;;;;;;;;;;11;
13270000;13279999;152.001;160.000;111.80;;;;;;;;;;;11;
13270000;13279999;160.001;168.000;120.65;;;;;;;;;;;11;
13270000;13279999;168.001;176.000;120.65;;;;;;;;;;;11;
13270000;13279999;176.001;184.000;129.45;;;;;;;;;;;11;
13270000;13279999;184.001;192.000;129.45;;;;;;;;;;;11;
13270000;13279999;192.001;200.000;138.30;;;;;;;;;;;11;
13280000;13280000;0.000;8.000;29.80;;;;;;;;;;;11;
13280000;13280000;8.001;16.000;39.80;;;;;;;;;;;11;
13280000;13280000;16.001;24.000;41.25;;;;;;;;;;;11;
13280000;13280000;24.001;32.000;41.25;;;;;;;;;;;11;
13280000;13280000;32.001;40.000;50.10;;;;;;;;;;;11;
13280000;13280000;40.001;48.000;50.10;;;;;;;;;;;11;
13280000;13280000;48.001;56.000;58.90;;;;;;;;;;;11;
13280000;13280000;56.001;64.000;58.90;;;;;;;;;;;11;
13280000;13280000;64.001;72.000;67.70;;;;;;;;;;;11;
13280000;13280000;72.001;80.000;67.70;;;;;;;;;;;11;
13280000;13280000;80.001;88.000;76.55;;;;;;;;;;;11;
13280000;13280000;88.001;96.000;76.55;;;;;;;;;;;11;
13280000;13280000;96.001;104.000;85.35;;;;;;;;;;;11;
13280000;13280000;104.001;112.000;85.35;;;;;;;;;;;11;
13280000;13280000;112.001;120.000;93.55;;;;;;;;;;;11;
13280000;13280000;120.001;128.000;93.55;;;;;;;;;;;11;
13280000;13280000;128.001;136.000;103.00;;;;;;;;;;;11;
13280000;13280000;136.001;144.000;103.00;;;;;;;;;;;11;
13280000;13280000;144.001;152.000;111.80;;;;;;;;;;;11;
13280000;13280000;152.001;160.000;111.80;;;;;;;;;;;11;
13280000;13280000;160.001;168.000;120.65;;;;;;;;;;;11;
13280000;13280000;168.001;176.000;120.65;;;;;;;;;;;11;
13280000;13280000;176.001;184.000;129.45;;;;;;;;;;;11;
13280000;13280000;184.001;192.000;129.45;;;;;;;;;;;11;
13280000;13280000;192.001;200.000;138.30;;;;;;;;;;;11;
18110000;18119999;0.000;8.000;29.80;;;;;;;;;;;11;
18110000;18119999;8.001;16.000;39.80;;;;;;;;;;;11;
18110000;18119999;16.001;24.000;41.25;;;;;;;;;;;11;
18110000;18119999;24.001;32.000;41.25;;;;;;;;;;;11;
18110000;18119999;32.001;40.000;50.10;;;;;;;;;;;11;
18110000;18119999;40.001;48.000;50.10;;;;;;;;;;;11;
18110000;18119999;48.001;56.000;58.90;;;;;;;;;;;11;
18110000;18119999;56.001;64.000;58.90;;;;;;;;;;;11;
18110000;18119999;64.001;72.000;67.70;;;;;;;;;;;11;
18110000;18119999;72.001;80.000;67.70;;;;;;;;;;;11;
18110000;18119999;80.001;88.000;76.55;;;;;;;;;;;11;
18110000;18119999;88.001;96.000;76.55;;;;;;;;;;;11;
18110000;18119999;96.001;104.000;85.35;;;;;;;;;;;11;
18110000;18119999;104.001;112.000;85.35;;;;;;;;;;;11;
18110000;18119999;112.001;120.000;93.55;;;;;;;;;;;11;
18110000;18119999;120.001;128.000;93.55;;;;;;;;;;;11;
18110000;18119999;128.001;136.000;103.00;;;;;;;;;;;11;
18110000;18119999;136.001;144.000;103.00;;;;;;;;;;;11;
18110000;18119999;144.001;152.000;111.80;;;;;;;;;;;11;
18110000;18119999;152.001;160.000;111.80;;;;;;;;;;;11;
18110000;18119999;160.001;168.000;120.65;;;;;;;;;;;11;
18110000;18119999;168.001;176.000;120.65;;;;;;;;;;;11;
18110000;18119999;176.001;184.000;129.45;;;;;;;;;;;11;
18110000;18119999;184.001;192.000;129.45;;;;;;;;;;;11;
18110000;18119999;192.001;200.000;138.30;;;;;;;;;;;11;
7400000;7499999;0.000;8.000;39.80;;;;;;;;;;;11;
7400000;7499999;8.001;16.000;49.80;;;;;;;;;;;11;
7400000;7499999;16.001;24.000;51.65;;;;;;;;;;;11;
7400000;7499999;24.001;32.000;51.65;;;;;;;;;;;11;
7400000;7499999;32.001;40.000;63.40;;;;;;;;;;;11;
7400000;7499999;40.001;48.000;63.40;;;;;;;;;;;11;
7400000;7499999;48.001;56.000;75.20;;;;;;;;;;;11;
7400000;7499999;56.001;64.000;75.20;;;;;;;;;;;11;
7400000;7499999;64.001;72.000;86.90;;;;;;;;;;;11;
7400000;7499999;72.001;80.000;86.90;;;;;;;;;;;11;
7400000;7499999;80.001;88.000;98.70;;;;;;;;;;;11;
7400000;7499999;88.001;96.000;98.70;;;;;;;;;;;11;
7400000;7499999;96.001;104.000;110.50;;;;;;;;;;;11;
7400000;7499999;104.001;112.000;110.50;;;;;;;;;;;11;
7400000;7499999;112.001;120.000;122.20;;;;;;;;;;;11;
7400000;7499999;120.001;128.000;122.20;;;;;;;;;;;11;
7400000;7499999;128.001;136.000;134.00;;;;;;;;;;;11;
7400000;7499999;136.001;144.000;134.00;;;;;;;;;;;11;
7400000;7499999;144.001;152.000;145.75;;;;;;;;;;;11;
7400000;7499999;152.001;160.000;145.75;;;;;;;;;;;11;
7400000;7499999;160.001;168.000;157.50;;;;;;;;;;;11;
7400000;7499999;168.001;176.000;157.50;;;;;;;;;;;11;
7400000;7499999;176.001;184.000;169.30;;;;;;;;;;;11;
7400000;7499999;184.001;192.000;169.30;;;;;;;;;;;11;
7400000;7499999;192.001;200.000;181.00;;;;;;;;;;;11;
7750000;7770000;0.000;8.000;39.80;;;;;;;;;;;11;
7750000;7770000;8.001;16.000;49.80;;;;;;;;;;;11;
7750000;7770000;16.001;24.000;51.65;;;;;;;;;;;11;
7750000;7770000;24.001;32.000;51.65;;;;;;;;;;;11;
7750000;7770000;32.001;40.000;63.40;;;;;;;;;;;11;
7750000;7770000;40.001;48.000;63.40;;;;;;;;;;;11;
7750000;7770000;48.001;56.000;75.20;;;;;;;;;;;11;
7750000;7770000;56.001;64.000;75.20;;;;;;;;;;;11;
7750000;7770000;64.001;72.000;86.90;;;;;;;;;;;11;
7750000;7770000;72.001;80.000;86.90;;;;;;;;;;;11;
7750000;7770000;80.001;88.000;98.70;;;;;;;;;;;11;
7750000;7770000;88.001;96.000;98.70;;;;;;;;;;;11;
7750000;7770000;96.001;104.000;110.50;;;;;;;;;;;11;
7750000;7770000;104.001;112.000;110.50;;;;;;;;;;;11;
7750000;7770000;112.001;120.000;122.20;;;;;;;;;;;11;
7750000;7770000;120.001;128.000;122.20;;;;;;;;;;;11;
7750000;7770000;128.001;136.000;134.00;;;;;;;;;;;11;
7750000;7770000;136.001;144.000;134.00;;;;;;;;;;;11;
7750000;7770000;144.001;152.000;145.75;;;;;;;;;;;11;
7750000;7770000;152.001;160.000;145.75;;;;;;;;;;;11;
7750000;7770000;160.001;168.000;157.50;;;;;;;;;;;11;
7750000;7770000;168.001;176.000;157.50;;;;;;;;;;;11;
7750000;7770000;176.001;184.000;169.30;;;;;;;;;;;11;
7750000;7770000;184.001;192.000;169.30;;;;;;;;;;;11;
7750000;7770000;192.001;200.000;181.00;;;;;;;;;;;11;
6800000;6849999;0.000;8.000;39.80;;;;;;;;;;;11;
6800000;6849999;8.001;16.000;49.80;;;;;;;;;;;11;
6800000;6849999;16.001;24.000;51.65;;;;;;;;;;;11;
6800000;6849999;24.001;32.000;51.65;;;;;;;;;;;11;
6800000;6849999;32.001;40.000;63.40;;;;;;;;;;;11;
6800000;6849999;40.001;48.000;63.40;;;;;;;;;;;11;
6800000;6849999;48.001;56.000;75.20;;;;;;;;;;;11;
6800000;6849999;56.001;64.000;75.20;;;;;;;;;;;11;
6800000;6849999;64.001;72.000;86.90;;;;;;;;;;;11;
6800000;6849999;72.001;80.000;86.90;;;;;;;;;;;11;
6800000;6849999;80.001;88.000;98.70;;;;;;;;;;;11;
6800000;6849999;88.001;96.000;98.70;;;;;;;;;;;11;
6800000;6849999;96.001;104.000;110.50;;;;;;;;;;;11;
6800000;6849999;104.001;112.000;110.50;;;;;;;;;;;11;
6800000;6849999;112.001;120.000;122.20;;;;;;;;;;;11;
6800000;6849999;120.001;128.000;122.20;;;;;;;;;;;11;
6800000;6849999;128.001;136.000;134.00;;;;;;;;;;;11;
6800000;6849999;136.001;144.000;134.00;;;;;;;;;;;11;
6800000;6849999;144.001;152.000;145.75;;;;;;;;;;;11;
6800000;6849999;152.001;160.000;145.75;;;;;;;;;;;11;
6800000;6849999;160.001;168.000;157.50;;;;;;;;;;;11;
6800000;6849999;168.001;176.000;157.50;;;;;;;;;;;11;
6800000;6849999;176.001;184.000;169.30;;;;;;;;;;;11;
6800000;6849999;184.001;192.000;169.30;;;;;;;;;;;11;
6800000;6849999;192.001;200.000;181.00;;;;;;;;;;;11;
13183000;13189999;0.000;8.000;39.80;;;;;;;;;;;11;
13183000;13189999;8.001;16.000;49.80;;;;;;;;;;;11;
13183000;13189999;16.001;24.000;51.65;;;;;;;;;;;11;
13183000;13189999;24.001;32.000;51.65;;;;;;;;;;;11;
13183000;13189999;32.001;40.000;63.40;;;;;;;;;;;11;
13183000;13189999;40.001;48.000;63.40;;;;;;;;;;;11;
13183000;13189999;48.001;56.000;75.20;;;;;;;;;;;11;
13183000;13189999;56.001;64.000;75.20;;;;;;;;;;;11;
13183000;13189999;64.001;72.000;86.90;;;;;;;;;;;11;
13183000;13189999;72.001;80.000;86.90;;;;;;;;;;;11;
13183000;13189999;80.001;88.000;98.70;;;;;;;;;;;11;
13183000;13189999;88.001;96.000;98.70;;;;;;;;;;;11;
13183000;13189999;96.001;104.000;110.50;;;;;;;;;;;11;
13183000;13189999;104.001;112.000;110.50;;;;;;;;;;;11;
13183000;13189999;112.001;120.000;122.20;;;;;;;;;;;11;
13183000;13189999;120.001;128.000;122.20;;;;;;;;;;;11;
13183000;13189999;128.001;136.000;134.00;;;;;;;;;;;11;
13183000;13189999;136.001;144.000;134.00;;;;;;;;;;;11;
13183000;13189999;144.001;152.000;145.75;;;;;;;;;;;11;
13183000;13189999;152.001;160.000;145.75;;;;;;;;;;;11;
13183000;13189999;160.001;168.000;157.50;;;;;;;;;;;11;
13183000;13189999;168.001;176.000;157.50;;;;;;;;;;;11;
13183000;13189999;176.001;184.000;169.30;;;;;;;;;;;11;
13183000;13189999;184.001;192.000;169.30;;;;;;;;;;;11;
13183000;13189999;192.001;200.000;181.00;;;;;;;;;;;11;
11790000;11790000;0.000;8.000;39.80;;;;;;;;;;;11;
11790000;11790000;8.001;16.000;49.80;;;;;;;;;;;11;
11790000;11790000;16.001;24.000;51.65;;;;;;;;;;;11;
11790000;11790000;24.001;32.000;51.65;;;;;;;;;;;11;
11790000;11790000;32.001;40.000;63.40;;;;;;;;;;;11;
11790000;11790000;40.001;48.000;63.40;;;;;;;;;;;11;
11790000;11790000;48.001;56.000;75.20;;;;;;;;;;;11;
11790000;11790000;56.001;64.000;75.20;;;;;;;;;;;11;
11790000;11790000;64.001;72.000;86.90;;;;;;;;;;;11;
11790000;11790000;72.001;80.000;86.90;;;;;;;;;;;11;
11790000;11790000;80.001;88.000;98.70;;;;;;;;;;;11;
11790000;11790000;88.001;96.000;98.70;;;;;;;;;;;11;
11790000;11790000;96.001;104.000;110.50;;;;;;;;;;;11;
11790000;11790000;104.001;112.000;110.50;;;;;;;;;;;11;
11790000;11790000;112.001;120.000;122.20;;;;;;;;;;;11;
11790000;11790000;120.001;128.000;122.20;;;;;;;;;;;11;
11790000;11790000;128.001;136.000;134.00;;;;;;;;;;;11;
11790000;11790000;136.001;144.000;134.00;;;;;;;;;;;11;
11790000;11790000;144.001;152.000;145.75;;;;;;;;;;;11;
11790000;11790000;152.001;160.000;145.75;;;;;;;;;;;11;
11790000;11790000;160.001;168.000;157.50;;;;;;;;;;;11;
11790000;11790000;168.001;176.000;157.50;;;;;;;;;;;11;
11790000;11790000;176.001;184.000;169.30;;;;;;;;;;;11;
11790000;11790000;184.001;192.000;169.30;;;;;;;;;;;11;
11790000;11790000;192.001;200.000;181.00;;;;;;;;;;;11;
9450000;9450000;0.000;8.000;39.80;;;;;;;;;;;11;
9450000;9450000;8.001;16.000;49.80;;;;;;;;;;;11;
9450000;9450000;16.001;24.000;51.65;;;;;;;;;;;11;
9450000;9450000;24.001;32.000;51.65;;;;;;;;;;;11;
9450000;9450000;32.001;40.000;63.40;;;;;;;;;;;11;
9450000;9450000;40.001;48.000;63.40;;;;;;;;;;;11;
9450000;9450000;48.001;56.000;75.20;;;;;;;;;;;11;
9450000;9450000;56.001;64.000;75.20;;;;;;;;;;;11;
9450000;9450000;64.001;72.000;86.90;;;;;;;;;;;11;
9450000;9450000;72.001;80.000;86.90;;;;;;;;;;;11;
9450000;9450000;80.001;88.000;98.70;;;;;;;;;;;11;
9450000;9450000;88.001;96.000;98.70;;;;;;;;;;;11;
9450000;9450000;96.001;104.000;110.50;;;;;;;;;;;11;
9450000;9450000;104.001;112.000;110.50;;;;;;;;;;;11;
9450000;9450000;112.001;120.000;122.20;;;;;;;;;;;11;
9450000;9450000;120.001;128.000;122.20;;;;;;;;;;;11;
9450000;9450000;128.001;136.000;134.00;;;;;;;;;;;11;
9450000;9450000;136.001;144.000;134.00;;;;;;;;;;;11;
9450000;9450000;144.001;152.000;145.75;;;;;;;;;;;11;
9450000;9450000;152.001;160.000;145.75;;;;;;;;;;;11;
9450000;9450000;160.001;168.000;157.50;;;;;;;;;;;11;
9450000;9450000;168.001;176.000;157.50;;;;;;;;;;;11;
9450000;9450000;176.001;184.000;169.30;;;;;;;;;;;11;
9450000;9450000;184.001;192.000;169.30;;;;;;;;;;;11;
9450000;9450000;192.001;200.000;181.00;;;;;;;;;;;11;
6500000;6549999;0.000;8.000;39.80;;;;;;;;;;;11;
6500000;6549999;8.001;16.000;49.80;;;;;;;;;;;11;
6500000;6549999;16.001;24.000;51.65;;;;;;;;;;;11;
6500000;6549999;24.001;32.000;51.65;;;;;;;;;;;11;
6500000;6549999;32.001;40.000;63.40;;;;;;;;;;;11;
6500000;6549999;40.001;48.000;63.40;;;;;;;;;;;11;
6500000;6549999;48.001;56.000;75.20;;;;;;;;;;;11;
6500000;6549999;56.001;64.000;75.20;;;;;;;;;;;11;
6500000;6549999;64.001;72.000;86.90;;;;;;;;;;;11;
6500000;6549999;72.001;80.000;86.90;;;;;;;;;;;11;
6500000;6549999;80.001;88.000;98.70;;;;;;;;;;;11;
6500000;6549999;88.001;96.000;98.70;;;;;;;;;;;11;
6500000;6549999;96.001;104.000;110.50;;;;;;;;;;;11;
6500000;6549999;104.001;112.000;110.50;;;;;;;;;;;11;
6500000;6549999;112.001;120.000;122.20;;;;;;;;;;;11;
6500000;6549999;120.001;128.000;122.20;;;;;;;;;;;11;
6500000;6549999;128.001;136.000;134.00;;;;;;;;;;;11;
6500000;6549999;136.001;144.000;134.00;;;;;;;;;;;11;
6500000;6549999;144.001;152.000;145.75;;;;;;;;;;;11;
6500000;6549999;152.001;160.000;145.75;;;;;;;;;;;11;
6500000;6549999;160.001;168.000;157.50;;;;;;;;;;;11;
6500000;6549999;168.001;176.000;157.50;;;;;;;;;;;11;
6500000;6549999;176.001;184.000;169.30;;;;;;;;;;;11;
6500000;6549999;184.001;192.000;169.30;;;;;;;;;;;11;
6500000;6549999;192.001;200.000;181.00;;;;;;;;;;;11;
6500000;6549999;0.000;8.000;39.80;;;;;;;;;;;11;
6500000;6549999;8.001;16.000;49.80;;;;;;;;;;;11;
6500000;6549999;16.001;24.000;51.65;;;;;;;;;;;11;
6500000;6549999;24.001;32.000;51.65;;;;;;;;;;;11;
6500000;6549999;32.001;40.000;63.40;;;;;;;;;;;11;
6500000;6549999;40.001;48.000;63.40;;;;;;;;;;;11;
6500000;6549999;48.001;56.000;75.20;;;;;;;;;;;11;
6500000;6549999;56.001;64.000;75.20;;;;;;;;;;;11;
6500000;6549999;64.001;72.000;86.90;;;;;;;;;;;11;
6500000;6549999;72.001;80.000;86.90;;;;;;;;;;;11;
6500000;6549999;80.001;88.000;98.70;;;;;;;;;;;11;
6500000;6549999;88.001;96.000;98.70;;;;;;;;;;;11;
6500000;6549999;96.001;104.000;110.50;;;;;;;;;;;11;
6500000;6549999;104.001;112.000;110.50;;;;;;;;;;;11;
6500000;6549999;112.001;120.000;122.20;;;;;;;;;;;11;
6500000;6549999;120.001;128.000;122.20;;;;;;;;;;;11;
6500000;6549999;128.001;136.000;134.00;;;;;;;;;;;11;
6500000;6549999;136.001;144.000;134.00;;;;;;;;;;;11;
6500000;6549999;144.001;152.000;145.75;;;;;;;;;;;11;
6500000;6549999;152.001;160.000;145.75;;;;;;;;;;;11;
6500000;6549999;160.001;168.000;157.50;;;;;;;;;;;11;
6500000;6549999;168.001;176.000;157.50;;;;;;;;;;;11;
6500000;6549999;176.001;184.000;169.30;;;;;;;;;;;11;
6500000;6549999;184.001;192.000;169.30;;;;;;;;;;;11;
6500000;6549999;192.001;200.000;181.00;;;;;;;;;;;11;
